cod_materia;nome_materia;cod_departamento;sigla_departamento;nome_departamento;creditos
311715;Seminário de Partículas Elementares 4                                 ;31;IFD         ;Instituto de Física                               ;4
314145;Seminário de Pesquisa                                                 ;268;QUI         ;Departamento de Quimica                           ;3
302465;Seminário de Pesquisa                                                 ;119;HIS         ;Departamento de História                          ;4
342149;Seminário de Pesquisa                                                 ;126;LET         ;Departamento de Línguas Estrangeiras e Traduçao   ;4
303682;Seminário de Pesquisa                                                 ;166;DIN         ;Departamento de Desenho Industrial                ;4
320561;Seminário de Pesquisa                                                 ;21;FS          ;Faculdade de Ciencias da Saúde                    ;4
391646;Seminário de Pesquisa 1                                               ;23;FE          ;Faculdade de Educaçao                             ;2
304999;Seminário de Pesquisa 1                                               ;110;CEAM        ;Centro de Estudos Avançados e Multidisciplinares  ;2
340324;Seminário de Pesquisa 1                                               ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;2
345130;Seminário de Pesquisa 1                                               ;27;FAC         ;Faculdade de Comunicaçao                          ;4
391590;Seminário de Pesquisa 2                                               ;23;FE          ;Faculdade de Educaçao                             ;2
305006;Seminário de Pesquisa 2                                               ;110;CEAM        ;Centro de Estudos Avançados e Multidisciplinares  ;2
340677;Seminário de Pesquisa 2                                               ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;2
345717;Seminário de Pesquisa 2                                               ;27;FAC         ;Faculdade de Comunicaçao                          ;4
341746;Seminário de Pesquisa 3                                               ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;2
135003;Seminário de Pesquisa Antropológica                                   ;266;DAN         ;Departamento de Antropologia                      ;6
341606;Seminário de Pesquisa de Literatura Brasileira                        ;125;TEL         ;Departamento de Teoria Literária e Literatura     ;2
336149;Seminário de Pesquisa e Dissertaçao                                   ;116;SER         ;Departamento de Serviço Social                    ;4
398497;Seminário de Pesquisa e Dissertaçao 1                                 ;110;CEAM        ;Centro de Estudos Avançados e Multidisciplinares  ;4
308218;Seminário de Pesquisa e Dissertaçao 2                                 ;110;CEAM        ;Centro de Estudos Avançados e Multidisciplinares  ;2
391689;Seminário de Pesquisa Educacional                                     ;149;TEF         ;Departamento de Teoria e Fundamentos              ;4
380997;Seminário de Pesquisa em Administraçao 1                              ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;4
383058;Seminário de Pesquisa em Administraçao 2                              ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;4
307963;Seminário de Pesquisa em Artes Cenicas                                ;164;CEN         ;Departamento de Artes Cenicas                     ;4
325210;Seminário de Pesquisa em Desenvolvimento Humano e Psicologia Escolar  ;256;PED         ;Departamento de Psic.Escolar e do Desenvolvimento ;4
310859;Seminário de Pesquisa em Educaçao Científica                          ;85;IQD         ;Instituto de Química                              ;2
208116;Seminário de Pesquisa em Educaçao Física                              ;29;FEF         ;Faculdade de Educaçao Física                      ;2
107255;Seminário de Pesquisa em Educaçao Física                              ;29;FEF         ;Faculdade de Educaçao Física                      ;4
314692;Seminário de Pesquisa em Ensino de Ciencias                           ;85;IQD         ;Instituto de Química                              ;2
327425;Seminário de Pesquisa em Estudos Comparados em Educaçao               ;23;FE          ;Faculdade de Educaçao                             ;4
325350;Seminário de Pesquisa em Psicologia                                   ;80;IP          ;Direçao do Instituto de Psicologia                ;2
325660;Seminário de Pesquisa em Psicologia da Saúde                          ;256;PED         ;Departamento de Psic.Escolar e do Desenvolvimento ;4
337757;Seminário de Pesquisa para Doutorandos 2                              ;265;SOL         ;Departamento de Sociologia                        ;1
337722;Seminário de Pesquisa para Mestrandos 1                               ;265;SOL         ;Departamento de Sociologia                        ;1
337731;Seminário de Pesquisa para Mestrandos 2                               ;265;SOL         ;Departamento de Sociologia                        ;1
318817;Seminário de Platao e Platonismo                                      ;16;IH          ;Instituto de Ciencias Humanas                     ;4
318922;Seminário de Política e Ontologia Contemporânea                       ;16;IH          ;Instituto de Ciencias Humanas                     ;4
332445;Seminário de Política Econômica 1                                     ;160;ECO         ;Departamento de Economia                          ;2
333573;Seminário de Política Econômica 2                                     ;160;ECO         ;Departamento de Economia                          ;2
132322;SEMINARIO DE POLITICA FISCAL                                          ;160;ECO         ;Departamento de Economia                          ;2
140449;SEMINARIO DE PORTUGUES                                                ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;4
