cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_materia
664455;C ;2;20181;1061160;302171
664456;C ;40;20181;1083490;132021
664457;A ;3;20181;1041991;362981
664458;K ;15;20181;1050940;194735
664459;B ;1;20181;1047973;302180
664460;J ;15;20181;1050940;194743
664461;J ;1;20181;1049984;361585
664462;B ;3;20181;1045504;362981
664463;C ;3;20181;136174;362981
664465;D ;3;20181;1045334;362981
664466;E ;3;20181;149195;362981
664467;F ;3;20181;1079450;362981
664468;G ;4;20181;648981;362981
664469;A ;20;20181;1047655;366714
664470;A ;5;20181;1049046;327433
664471;H ;3;20181;1062514;343269
664472;D ;1;20181;1019171;369683
664473;G ;1;20181;1019171;369691
664475;B ;1;20181;1010557;369578
664476;C ;2;20181;992852;369578
664477;B ;1;20181;1009249;379522
664478;C ;1;20181;694053;379522
664479;MV;1;20181;1074954;367150
664480;D ;1;20181;131296;379522
664483;E ;50;20181;141364;181307
664484;K ;1;20181;1057545;395358
664486;E ;1;20181;1004972;369683
664487;K ;2;20181;617181;355691
664489;A ;40;20181;1012967;146404
664490;C ;40;20181;1110357;202339
664491;A ;10;20181;1083490;132136
664492;B ;3;20181;1048970;323853
664493;D ;3;20181;1048970;395862
664494;T ;1;20181;1061160;372846
664495;C ;16;20181;119024;112330
664496;E ;40;20181;1089820;191027
664497;A ;1;20181;152072;340871
664498;C ;1;20181;1076485;340758
664499;F ;1;20181;997072;380024
664500;G ;2;20181;700410;323314
664501;DD;10;20181;1108573;109738
664511;E ;3;20181;992321;323322
664512;G ;1;20181;1052225;371491
664513;B ;43;20181;1110144;106186
664514;D ;50;20181;1110144;124966
664515;A ;5;20181;1036734;375055
664516;B ;5;20181;131024;375055
664517;C ;5;20181;1070754;375055
664518;D ;5;20181;1076728;375055
664520;C ;2;20181;1038001;321940
664521;E ;5;20181;1063227;375055
664522;I ;10;20181;1076442;343269
664523;F ;5;20181;1070771;375055
664524;B ;10;20181;131016;345881
664526;N ;1;20181;1064045;395501
664527;E ;5;20181;991091;310921
664528;A ;1;20181;997595;307971
664529;G ;5;20181;1034791;375055
664530;B ;1;20181;1001531;307971
664531;H ;3;20181;148911;323314
664532;A ;1;20181;913588;307980
664533;B ;1;20181;997595;307980
664534;I ;1;20181;1035398;323314
664535;A ;5;20181;1070274;314471
664536;B ;5;20181;1042874;314471
664537;C ;5;20181;1036297;314471
664538;D ;5;20181;1084135;314471
664539;E ;5;20181;1035592;314471
664540;F ;5;20181;1046144;314471
664541;G ;5;20181;1029339;314471
664543;H ;5;20181;1064126;314471
664544;I ;5;20181;1053353;314471
664545;J ;5;20181;1027328;314471
664546;B ;2;20181;1024281;397199
664547;D ;3;20181;1079417;321940
664548;K ;5;20181;1042246;314471
664549;L ;5;20181;1035134;314471
664550;M ;5;20181;991384;314471
664551;N ;5;20181;988693;314471
664552;J ;2;20181;1033972;323314
664553;O ;5;20181;152277;314471
664554;P ;5;20181;1060651;314471
664555;Q ;5;20181;1035371;314471
664556;R ;5;20181;1042467;314471
664557;A ;30;20181;1042246;314340
664558;A ;5;20181;1036297;314480
664559;B ;30;20181;1010972;314340
664560;B ;5;20181;991384;314480
664561;C ;30;20181;1035371;314340
664562;C ;5;20181;1035134;314480
664563;D ;5;20181;1027743;314480
664564;D ;30;20181;991384;314340
664565;E ;5;20181;1029339;314480
664566;C ;2;20181;148911;397199
664567;E ;5;20181;1078127;188344
664568;F ;5;20181;1053299;314480
664569;E ;30;20181;1029339;314340
664570;I ;2;20181;1079417;347191
664571;G ;5;20181;1053787;314480
664572;F ;30;20181;1064126;314340
664573;H ;5;20181;1084135;314480
664574;G ;30;20181;1019481;314340
664575;I ;5;20181;1061291;314480
664576;H ;30;20181;1053353;314340
664577;J ;5;20181;820083;314480
664578;I ;30;20181;1088203;314340
664579;J ;30;20181;1035134;314340
664580;K ;30;20181;1034707;314340
664581;A ;5;20181;1079476;314358
664582;L ;30;20181;1046144;314340
664583;B ;5;20181;1029339;314358
664584;M ;30;20181;1053299;314340
664585;N ;30;20181;1070355;314340
664586;C ;5;20181;1030965;314358
664587;O ;30;20181;1059467;314340
664588;E ;5;20181;1096095;314358
664589;F ;5;20181;1034707;314358
664590;D ;5;20181;137260;314358
664592;K ;5;20181;1098551;314480
664593;L ;5;20181;152129;314480
664594;C ;5;20181;1017390;382361
664595;JM;5;20181;1089838;382604
664596;JM;5;20181;1089838;382361
664597;V ;1;20181;1009893;338311
664598;K ;1;20181;1080849;394688
664613;F ;5;20181;1052993;338311
664614;F ;5;20181;1052993;302163
664615;B ;50;20181;1013009;185221
664621;I ;10;20181;140601;343579
664622;A ;20;20181;897272;335789
664625;A ;15;20181;1009893;338133
664626;D ;1;20181;1075152;345717
664627;A ;1;20181;1014714;317764
664628;K ;10;20181;1070924;343471
664629;C ;3;20181;147702;307980
664630;B ;1;20181;991091;317764
664631;C ;3;20181;1044702;317764
664632;D ;2;20181;1071653;317764
664633;E ;1;20181;1028774;317764
664634;F ;1;20181;146706;317764
664635;A ;1;20181;1014714;317829
664636;B ;1;20181;991091;317829
664637;C ;1;20181;1044702;317829
664638;J ;1;20181;1009427;323322
664639;D ;1;20181;1016725;317829
664640;E ;1;20181;943487;317829
664641;F ;3;20181;994863;317829
664642;B ;1;20181;1035398;323373
664643;K ;1;20181;1097164;323314
664650;A ;2;20181;150509;315753
664651;B ;3;20181;1058321;320838
664653;C ;1;20181;1062891;323373
664654;B ;20;20181;1096249;205702
664655;B ;1;20181;1036858;364312
664658;RJ;20;20181;151785;116297
664660;F ;1;20181;152277;323322
664661;S ;1;20181;1040171;356026
664662;T ;2;20181;1039431;356026
664663;L ;2;20181;1039431;355691
664664;U ;2;20181;152587;356026
664665;A ;15;20181;991091;114758
664666;A ;30;20181;1053299;119229
664667;BJ;1;20181;138827;323322
664673;J ;10;20181;1036238;343269
664674;K ;10;20181;1036238;343269
664675;X ;1;20181;1080849;394688
664676;H ;25;20181;1111302;188336
664677;A ;20;20181;1010875;384984
664679;B ;1;20181;152072;340812
664680;F ;25;20181;1078127;188344
664681;B ;20;20181;148334;319112
664682;C ;20;20181;1034723;319112
664686;E ;20;20181;1044885;319104
664687;D ;20;20181;1044885;319112
664690;G ;20;20181;1096648;319104
664691;G ;20;20181;202282;319112
664692;S ;1;20181;1019945;103845
664693;E ;1;20181;785971;394688
664694;A ;10;20181;1063588;383058
664695;L ;10;20181;1076442;343471
664696;C ;30;20181;1105981;203866
664697;SS;4;20181;1092677;202673
664698;N ;1;20181;1043391;194778
664699;AK;4;20181;1076949;202673
664700;WR;4;20181;129500;150096
664701;DM;4;20181;1043064;150100
664702;N ;20;20181;1024353;319104
664703;F ;2;20181;1059793;369683
664704;O ;20;20181;1016580;319104
664705;S ;1;20181;1055151;394688
664706;P ;20;20181;145891;319104
664707;S ;2;20181;1055151;394696
664708;L ;3;20181;1042327;343269
664709;Q ;20;20181;202282;319104
664710;I ;1;20181;1034723;319112
664711;D ;1;20181;1074423;355330
664712;N ;1;20181;70793;356034
664713;K ;1;20181;617181;356042
664715;R ;1;20181;1018949;319104
664716;V ;2;20181;141755;356026
664717;S ;1;20181;1010565;319104
664718;T ;1;20181;1018264;319104
664719;U ;1;20181;146340;319104
664720;V ;1;20181;1096648;319104
664721;J ;2;20181;146340;319112
664722;X ;2;20181;743020;319104
664723;G ;1;20181;1038206;369683
664724;E ;2;20181;1099159;319112
664726;H ;2;20181;151904;319112
664729;G ;1;20181;1047434;302163
664731;A ;3;20181;785971;394696
664733;A ;40;20181;1019180;128261
664734;F ;2;20181;986232;319112
664735;B ;10;20181;146340;319104
664736;L ;10;20181;1016580;319104
664737;I ;10;20181;148334;319104
664738;A ;1;20181;148385;333891
664739;C ;3;20181;122271;364771
664740;B ;40;20181;1045890;194620
664747;B ;1;20181;138029;364428
664748;C ;2;20181;1017594;364428
664749;A ;1;20181;1017594;364436
664751;D ;1;20181;1044737;364428
664753;E ;2;20181;1030957;364428
664756;S ;1;20181;1075161;338311
664757;L ;1;20181;1075161;394688
664763;B ;5;20181;1012738;323934
664764;B ;30;20181;1054988;193640
664765;EA;1;20181;137871;323373
664766;C ;10;20181;700207;350117
664767;C ;35;20181;1049542;195341
664768;M ;1;20181;998443;315541
664769;M ;1;20181;1048210;355691
664770;B ;26;20181;1041584;309028
664772;L ;10;20181;700207;350206
664773;F ;2;20181;148229;321664
664774;L ;1;20181;1009427;323314
664775;M ;1;20181;138321;323314
664776;G ;2;20181;1059831;321664
664779;B ;5;20181;140392;333891
664782;H ;5;20181;1096648;319104
664783;N ;2;20181;1060686;323314
664785;EB;1;20181;1051431;323373
664786;H ;2;20181;744778;321664
664788;K ;1;20181;1035037;323322
664789;EC;1;20181;1097164;323373
664790;G ;2;20181;1029673;323322
664791;EC;1;20181;1097164;323322
664792;I ;2;20181;1060244;321664
664793;H ;2;20181;148750;323322
664796;O ;2;20181;1060244;323314
664798;EB;1;20181;1034910;323322
664799;P ;1;20181;117277;323314
664800;G ;10;20181;1099639;157708
664801;G ;10;20181;1099639;157830
664802;P ;1;20181;131644;323322
664803;ED;1;20181;1044893;323373
664804;G ;10;20181;1099639;157848
664805;G ;10;20181;1099639;157856
664809;J ;1;20181;151289;321664
664810;N ;2;20181;1064223;347175
664811;Q ;2;20181;1010859;323314
664813;R ;2;20181;1030621;323314
664814;A ;3;20181;148750;371017
664817;S ;10;20181;1103067;194760
664824;D ;40;20181;1107801;207730
664825;D ;5;20181;1048813;319104
664827;A ;20;20181;1059963;327891
664829;Q ;30;20181;1052993;338206
664830;A ;2;20181;700452;305723
664831;A ;2;20181;991198;302171
664833;C ;1;20181;1009451;340855
664834;BA;2;20181;152277;323314
664835;BB;3;20181;152277;323322
664836;A ;15;20181;123145;118079
664838;BD;2;20181;1062891;323322
664840;BE;2;20181;1096281;323322
664842;BF;2;20181;138827;323322
664844;B ;20;20181;1104748;201294
664845;D ;1;20181;1054368;307980
664857;A ;1;20181;852261;323039
664858;J ;10;20181;1044796;345601
664860;A ;1;20181;1097164;397822
664861;S ;1;20181;1089048;323314
664862;H ;1;20181;1038206;369683
664863;A ;25;20181;1063464;300641
664864;A ;25;20181;1044869;386936
664865;H ;1;20181;149306;369691
664866;E ;2;20181;1020935;372846
664867;H ;1;20181;1044982;315541
664870;E ;1;20181;1036866;379522
664872;O ;1;20181;1044974;356034
664873;X ;1;20181;1034928;356026
664874;N ;1;20181;1029720;355691
664875;A ;1;20181;1042793;387177
664876;F ;2;20181;1033824;319104
664877;B ;1;20181;149705;387177
664878;C ;5;20181;1018949;319104
664879;M ;5;20181;1034847;319104
664880;C ;1;20181;148539;387177
664881;A ;1;20181;1079930;386626
664882;B ;1;20181;150444;386626
664883;L ;5;20181;1036246;319112
664884;M ;5;20181;1031732;319112
664885;D ;1;20181;679411;387177
664886;P ;1;20181;1029720;356034
664893;D ;1;20181;1035363;340758
664900;N ;25;20181;1076973;362468
664901;M ;25;20181;1107194;365602
664904;B ;10;20181;1036297;319635
664906;Y ;5;20181;1083571;319104
664907;A ;20;20181;1051911;327905
664915;I ;10;20181;141062;362417
664916;C ;5;20181;1035312;319830
664917;J ;2;20181;1063995;347191
664918;F ;2;20181;146153;364428
664920;A ;1;20181;700410;397199
664928;BB;1;20181;1059858;323314
664929;A ;30;20181;15644;166669
664930;B ;40;20181;1040456;169374
664931;BC;6;20181;995592;323314
664932;BA;6;20181;995592;323322
664934;BD;1;20181;1057294;323314
664935;BC;2;20181;130389;323322
664936;BA;1;20181;995592;321249
664940;B ;30;20181;1109529;142328
664941;C ;30;20181;1109529;142328
664942;D ;30;20181;1109529;142336
664946;D ;10;20181;801135;367281
664949;A ;2;20181;1042823;379948
664950;A ;4;20181;1042823;380431
664951;I ;1;20181;95915;369691
664953;K ;1;20181;1044681;369691
664954;K ;10;20181;743194;350176
664955;L ;5;20181;1050320;194760
664956;L ;1;20181;1103164;194743
664958;C ;5;20181;1017276;333891
664959;H ;35;20181;1034090;200107
664960;R ;5;20181;668800;194778
664961;D ;5;20181;1030728;333891
664962;J ;35;20181;1034090;200107
664963;K ;35;20181;1110624;200107
664964;I ;35;20181;1034090;200107
664965;A ;15;20181;203211;318108
664966;V ;4;20181;987131;194778
664967;A ;15;20181;203211;318094
664968;B ;1;20181;1062620;125601
664969;S ;1;20181;1103164;194778
664970;T ;1;20181;1102044;194778
664971;X ;3;20181;1094726;194778
664972;Z ;4;20181;1050320;194778
664973;O ;1;20181;1044974;355691
664975;U ;5;20181;135054;382604
664976;NA;2;20181;1071572;398314
664977;NB;2;20181;1062620;398314
664978;NC;2;20181;1057294;398314
664979;NA;2;20181;1062620;398322
664980;ND;2;20181;1011201;398314
664981;A ;1;20181;1039351;302392
664984;AM;2;20181;152153;361585
664985;AM;2;20181;152153;367150
664989;W ;2;20181;1096311;194778
664990;Y ;1;20181;148326;194778
664993;A ;2;20181;1026801;320269
664995;S ;1;20181;1041436;372633
664997;V ;2;20181;997048;372846
665001;P ;1;20181;1049135;355691
665003;A ;20;20181;1107445;168475
665010;L ;1;20181;1047973;369691
665012;F ;1;20181;1036866;379522
665013;M ;3;20181;138240;343269
665014;J ;3;20181;138240;343579
665015;A ;1;20181;511161;372641
665021;B ;6;20181;1010212;327425
665022;EX;6;20181;1059793;371149
665025;I ;5;20181;1035932;375055
665027;D ;10;20181;1095994;350117
665028;E ;10;20181;1020099;350117
665029;A ;27;20181;1017276;333948
665030;E ;5;20181;121649;333891
665031;A ;5;20181;121649;331856
665032;A ;10;20181;1055232;327093
665033;A ;30;20181;123170;345971
665045;K ;3;20181;1037773;194689
665046;Y ;3;20181;1037773;194760
665047;M ;3;20181;1037773;194743
665050;C ;1;20181;1048236;307971
665052;D ;1;20181;1048236;307971
665059;C ;5;20181;1063740;323853
665065;A ;25;20181;149489;192341
665067;EX;5;20181;736678;379832
665072;Q ;1;20181;1045202;355691
665086;F ;10;20181;147630;343587
665087;Z ;5;20181;986232;319104
665097;D ;5;20181;201391;342483
665101;Z ;1;20181;998443;315541
665107;S ;5;20181;1103849;105911
665108;R ;10;20181;597155;101508
665109;S ;5;20181;1103547;101508
665136;AB;2;20181;1104268;194778
665137;M ;1;20181;136727;371491
665138;E ;1;20181;727610;355330
665139;N ;1;20181;1048431;109100
665140;R ;1;20181;996874;177768
665141;H ;5;20181;1073591;375055
665142;A ;8;20181;149420;372889
665145;C ;15;20181;1106155;323284
665147;BG;2;20181;148148;323322
665148;B ;15;20181;1017250;323195
665149;BH;2;20181;1017250;323322
665150;AA;2;20181;1062891;323314
665151;DB;2;20181;1098071;323373
665153;Q ;5;20181;1037773;194751
665154;L ;3;20181;1037773;194735
665155;AC;5;20181;1037773;194778
665185;A ;20;20181;1035452;309842
665186;A ;25;20181;1012495;340553
665188;AB;2;20181;487520;323314
665195;A ;20;20181;1026798;195243
665196;B ;1;20181;1089021;323179
665197;A ;5;20181;1027549;371441
665207;DF;5;20181;1103008;111449
665208;Z ;4;20181;1043803;122165
665209;GU;5;20181;1074768;157201
665210;AC;1;20181;1023152;323314
665223;Y ;1;20181;1105451;356026
665225;FA;1;20181;151696;323322
665227;FA;2;20181;1084216;323373
665228;FB;1;20181;151696;323373
665229;A ;1;20181;306622;317951
665230;B ;2;20181;1034316;317951
665231;M ;1;20181;1054775;394688
665232;J ;5;20181;1062204;375055
665233;M ;1;20181;1054775;394696
665234;C ;2;20181;1026780;317951
665235;FC;1;20181;1034316;323373
665236;PT;100;20181;1065181;103322
665237;G ;10;20181;1044401;350117
665242;A ;1;20181;1059718;331848
665243;L ;5;20181;1109171;194689
665246;B ;1;20181;1085280;331856
665250;E ;3;20181;1063103;317951
665284;A ;1;20181;995029;317969
665285;B ;1;20181;1084216;317969
665286;C ;2;20181;1064231;317969
665287;D ;1;20181;1063103;317951
665290;A ;30;20181;135305;191639
665299;G ;5;20181;127531;194760
665300;AA;1;20181;1063081;194778
665301;R ;3;20181;1088793;194751
665302;AE;1;20181;1042459;194778
665303;M ;9;20181;1102044;194689
665305;M ;4;20181;1102044;194735
665306;O ;1;20181;1102044;194743
665308;AF;1;20181;1026208;194778
665309;S ;1;20181;148326;194751
665314;P ;5;20181;1109171;194735
665315;D ;35;20181;1063081;192392
665317;AG;3;20181;1088921;194778
665320;U ;5;20181;1088921;194751
665322;P ;2;20181;1063901;194751
665323;A ;10;20181;1051431;360074
665324;G ;10;20181;1036173;318795
665325;BB;25;20181;1110896;142891
665326;AA;25;20181;1110896;142948
665327;A ;3;20181;1037790;301621
665329;B ;1;20181;1049178;301621
665330;C ;1;20181;1073869;301621
665332;D ;2;20181;1035096;301621
665334;B ;30;20181;1013963;106500
665335;E ;2;20181;1071874;301621
665338;F ;1;20181;1099329;301621
665339;G ;1;20181;150479;301621
665340;A ;10;20181;1048007;308862
665341;H ;1;20181;1027689;301621
665342;I ;1;20181;1043421;301621
665343;J ;2;20181;1024302;301621
665345;K ;1;20181;1043081;301621
665347;L ;1;20181;1095919;301621
665349;M ;1;20181;1038141;301621
665352;A ;15;20181;991147;313971
665358;AD;1;20181;1096281;323314
665361;B ;15;20181;993212;313971
665365;C ;15;20181;135062;313971
665372;D ;15;20181;1084160;313971
665378;E ;15;20181;203211;313971
665380;A ;15;20181;1038931;313360
665381;D ;1;20181;1036866;369578
665382;B ;15;20181;1099078;313360
665383;C ;15;20181;1034502;313360
665384;D ;15;20181;1084178;313360
